name,uuid
SOS-Forêts,15c2e738-d395-11ed-8014-0682e69bfbec
Sotagro,4002f82a-71d9-4996-b323-5e9438b8550c
Soultown KiNEMA,1f947149-1576-4c51-9b09-533705a43e85
Southern Alliance for Indigenous Resources (SAFIRE),15c3252f-d395-11ed-8014-0682e69bfbec
Southline Coast,f0651923-efe2-42e1-b974-ac19a798ac95
SowPrecise Africa,79affe69-ef44-47b5-9487-19cfd80aee92
Space and Style,7d49fb4b-2a70-4164-b8d7-642c44ad45dd
Sparkle Line,6e1c4a89-5a1a-479e-87f5-f63d57e99e87
Spirit of Peace and Solidarity (SPS),dd9f1db5-18cb-4748-b368-7db107f73b0b
Springboard,ab41676c-92ca-437d-a296-99e06dca5238
St Peter Square School (ITEN),4db06490-4ac5-42bc-b9aa-d873292b39a3
Starehe Poultry and Tree Growers,9825da01-a121-4832-a468-67217c755c2b
Stawi Seeds,4957cd5d-8e7e-4714-8d15-10dc14e61201
Stewardship Agribusiness Incubation Center (SAIC),21ad2a14-7400-4614-a591-1eef6f783d8c
Stressfree Foods,683ab288-b416-4461-95a7-7016c0541805
Strive Foundation Rwanda (SFR),83770977-25f9-4339-97b6-4d3812d907fb
Strong Roots Congo,5d62bfbb-95c5-4e44-b501-0ce623bcbe58
Success in Agriculture,1f342b98-1de0-4f72-b928-647326b3b7a5
Sung Foundation for Health and Environment,b9785b2d-ee6f-45cd-889f-1950b55e9ab6
Sunseed Oil,0155f451-320d-4b02-9169-03c0550bdff9
Support for Women in Agriculture and Environment (SWAGEN),15c2ee0f-d395-11ed-8014-0682e69bfbec
Sustainable Agriculture Community Development Programme (SACDEP-Kenya),ee41fdad-75e9-40fb-a8ce-21b050f6d23a
Sustainable Agroforestry and Protection of Environment Company (SAPEC),a903b36d-d98a-4548-985f-c1610bff8d12
Sustainable Agroforestry Initiative (SAFI),15c2e984-d395-11ed-8014-0682e69bfbec
Sustainable Farming Solutions (SFS),ef299823-7f2c-4de2-8704-c599a87fc141
Sustainable Future Investments Youth Group (SUFI),15a51343-01f3-48ea-bc90-6d60dffb20e3
Sustainable Integrated Landscape Development Organization (SIDO),6c771388-a2c5-42e6-b98b-be3d2062efef
Sustainable Natural Resources Management Association (SUNARMA),15c3124a-d395-11ed-8014-0682e69bfbec
Sustainable Run for Development Cameroon (SURUDEV),15c32477-d395-11ed-8014-0682e69bfbec
Sustainable Youth Capacity and Agriculture Development Initiatives (SYCADI),a808584a-d0d6-4b67-a29e-46ffd6f8f702
Sustianable Development Alliance (SusDA),9dfa40ae-2220-4a58-b399-2df6bbc7a844
Switch Farm Sierra Leone (SF-SL),acfa119a-bbea-48c3-8a6b-f300d27c8edc
Sydsel Africa,d407a34e-c825-4d37-8457-7973f4697902
Taliwabo Memorial Hospital (TMH),ba57eb40-def7-4341-a893-65e63568248a
Talmond,e23d80e5-db6c-452d-8cc3-94a20284e9e6
Tano Biakoye Organic Cocoa Farmers Cooperative Society,cddc83f2-d6ee-4249-88a8-054c821cbb09
TanySoa Restoration,8fd84d83-1209-4c5d-b068-e78b68514405
Tele-Bere VSL Association (Tele-Bere),49dff125-70d6-4cf4-90ae-627cec1c3965
Tendwet Welfare Women Group,201fb680-a1c6-4727-891c-a82e88c02d2f
Terra Food,1a23b0d8-0eaa-4213-9c31-b088e3242556
Terra Madre Tours and Travel,ff0d5137-7a5e-40a0-b2c3-8c9e9d4abcc6
Terragreen Regenerators,724566e1-e99c-44d6-a2e0-25112f7548a7
Terre des Jeunes Togo (TDJ-Togo),15c238f0-d395-11ed-8014-0682e69bfbec
Terre Paysanne du Kivu,6b89b4b5-29ca-455b-878b-28b7d090d756
Tesmi Group,f25f0656-1933-4c37-b906-2ad5424835ab
TforTREES Cameroon,d4e2f0cb-ee7d-4714-9b6c-7d07b182a996
The Aspinall Foundation,15c28a60-d395-11ed-8014-0682e69bfbec
The Big Thunder Mining Company,7f6bf476-812b-40fe-ae05-b951fbc34bde
The Bright Oasis of Endless Hope Foundation,47672516-fefa-48ae-bc8f-6dc031e7d074
The Caring Hearts Society,c8701816-a9a0-4382-a62a-4da3c3056ff8
The Ecosystem Restoration Initiative,6a17b5ab-599f-4069-ab56-aabfe7cd3160
The Fly Colony,19afe8eb-d92a-4d0c-b8af-0457befb2747
The Greenpop Foundation,15c0a724-d395-11ed-8014-0682e69bfbec
The Hedge Landscapes,15c2799b-d395-11ed-8014-0682e69bfbec
The Master-Green Organic Foods,dda463dc-bb7d-4df4-8037-c4e442fa73af
The Millennial Environmentalists,7f9414dc-c775-468a-875a-b36b27326472
The Nature and Biodiversity Conservation Union (NABU),15c336e2-d395-11ed-8014-0682e69bfbec
The Network for Natural Gums and Resins in Africa (NGARA),0520fefe-0da0-4fe0-abc5-111e33f765e3
The Resource Foundation (TRF-Ghana),fe95e5b6-6e2b-4a03-b5d0-e083aada0be9
The Rural Development Interdiocesan Service (RDIS),bd184400-3ad2-42dc-833d-cbcd7fe4cb64
The Source Plus,a823b236-c2ea-4b23-83d5-0b41929d253a
The Star of Hope,5114c2a8-a6e1-4d49-9bcb-6fb3ee2fe621
The US,e33b7f1d-a3a9-4c7f-b4e5-e97e7664168f
The Zeitz Foundation,43a715a9-607a-465d-a3bf-1aca35e25592
Thomas Farms,0d659465-db49-414d-8355-f515dedad8b5
Thorium Organic Foods,e21de00d-acfa-466a-8a4b-b9a84c741092
Threatened Species Conservation Alliance,1d39e94b-4f98-4ad4-8292-b0e0e1258793
TILAA,15c09237-d395-11ed-8014-0682e69bfbec
Tilime Honey Produce,2da5786c-ae20-4fe0-a8c0-76901e7ffdf6
Timoya Farms,97c6e343-d29d-4a1b-8f62-af8b664170c2
Top-City Enterprises,37fdd930-250a-43b9-9526-48d23856392b
Tous pour un Environnement Sain (TES),5bf93885-e74a-4481-b259-7bbb85645031
Touton SA - Ghana,b9531bd1-6b01-4a54-9a9d-1a679ac8e36f
TP Honey Africa,2b53a296-ff32-463d-8059-dd2946f1b2e7
Transafric Merchants,867833c1-dee7-4bca-b5b2-f770d30f438e
TransFair USA (Fair Trade USA),0a301d87-7582-4746-a6b6-0b8c30858e88
Transfo Green World,728c87d8-a97a-4657-bc2d-be31df8a00af
Transplasto,441fff3c-846c-47a3-b3e3-4c37a20e96e2
TRAPRO,abb0ddfc-c662-4262-be6f-039c90b9de59
Travail en Réseau avec les Federations des Femmes et Enfants en Detresse (TRAFFED-RDC),e816dbe9-ce65-40ff-85e9-9a94e611c0bd
Treasure Foundation,98c55ab4-2001-49f6-927c-e9cce225116d
Tree Adoption Uganda (TAU),15c2e67b-d395-11ed-8014-0682e69bfbec
Tree Canada,403c0d64-a835-43ed-b209-5c95469fb03e
Tree Resource Enterprises,15c0b82a-d395-11ed-8014-0682e69bfbec
Tree Uganda Academy (TUA),15c25e59-d395-11ed-8014-0682e69bfbec
Treelife Nursery,6fa6bf24-09bc-4276-8035-a64b38484782
Trees en Livelihoods,ca674858-d581-4bea-ba6f-83fb62298f62
Trees for Kenya,15c1628f-d395-11ed-8014-0682e69bfbec
Trees for the Future (TREES),15c3150a-d395-11ed-8014-0682e69bfbec
Trees Protect Ghana,3a823ec0-0d4a-4e4e-9814-5c53c9d97eff
Trinity Forestry Services,f14d96b4-0c62-42cd-a83b-6113d265db78
Tropenbos Ghana Programme (TBG),29ae7a4a-76ea-4398-97b7-f40879e5b2ea
Tropi-Techno,577e6e0c-21f3-4942-96e0-6f76df5a2f94
Tropical Lush,735b9466-9c21-418f-8ac5-37a754cd4428
Tropical Research and Conservation Centre (TRCC),cab701be-aa55-479e-9839-a6bde21e90df
True Foundry (True Moringa),5de42b9d-e97d-48c4-a4b4-169c2d613a97
TruHope Packaging,db802b18-6b59-4e1f-97e3-c4e60c15f8c8
TTE Green Plantation Consult,70a4b52c-ed05-4a02-bdcd-e43140371a3c
Tuju Enterprises,4fae17e3-0f4f-4148-8466-365f500e58a1
Turatsinze Vianney Sole Propriator,b882cea5-1066-4e47-99da-ae3f0a72c593
Turkan Livelihoods Diversification Organization (TuLDO),b8206a54-ea36-42ca-b980-faa4c01e20bd
Turning Drylands Green Foundation (TDGF),3c6b9a8d-0977-48f0-af39-2f311f88449a
Tusimame Wa Maman (TWM),cf7d37dc-f1e6-49fc-ac11-7b348eda47c9
Tustock,34636156-89f3-402e-b5bc-a40e89a31ae7
UMACYAGI,1e30d2d1-de3d-4770-9e30-f62149d295cf
Umita,fe661577-b2b1-461d-922e-30017349c5f5
Umoja Self-Help Group,cb232c68-d070-4b5f-9b8e-2839636d5778
Umujyojyo Investment Group,c439f306-4de1-4aa0-888f-6aeeab72a807
Umurimye Muburundi,9d8c5191-ee64-429a-8638-6e3609c0530f
UNA,eccd1667-aef8-4f5f-b729-c7b89f4e0185
Union des Chrétiens pour le Développement (UCD),1db52fd3-c135-41f4-93bd-a485357abfc0
Union des Coopératives Agricoles Integrees (UNICOOPAGI),2418452d-8fb1-450b-a62c-3d1f6e11bc52
Union des Jeunes Agriculteurs Moderne (UJAM),dba433a4-3277-47d7-a1d2-96d051e3767a
"Union des Volontaires pour le Développement et l'Assistance Socio-Économique aux Vulnérables, (UDASEV-RDC)",3201f04d-1585-428f-b29c-b5577ae6a357
Union for the Action and Development in the World (UADWORLD),4645e54d-0b5a-4ff0-93f1-c930647bdb24
Union Paysanne pour le Développement Intégral (UPDI),4ff4bf7f-f49b-48f1-adeb-9d5e50de32fe
Union Paysanne pour le Développement Rural Intégré (UPADERI),f4089331-bb55-4d6d-9ba0-e47a75aa2c98
Union pour la Promotion Sociale (UPROS/Tanganyika),7d482653-3253-4410-824f-88a4a4f542df
Union pour le Développement Communautaire (UDEC),9441ef33-b9d6-4a3a-b4b0-39c3336ab956
"Union pour le Développement, le Changement des Mentalités et l'Epanouissement de l'Humanité (UDCEH)",3059d623-676a-440b-9c16-fc50c779ebe1
Unis pour l'Education Socioenvironnementale de la Femme (UESEF),cf50c4bb-073f-4d18-8624-2539860e9273
Unissons-Nous pour la Promotion des Batwa (UNIPROBA),91fcdafa-ea6d-4d74-910d-af0d48ee0d82
United Youth of God Association (U-YOGA Uganda),fa409c64-25ab-414e-b70e-ba46fc997b32
Universal Biocare Organization,209ce11e-781d-48a2-bdf7-3b8cdebc87b2
Université de Goma,69a2167a-8c88-4ec9-bfa0-e07966deab29
Upendo Mwema Conservation Network,fdb3191a-960c-492e-aca5-91b32091929f
Ustawi Organic Farms,2ec8a95a-893c-4279-ab64-19e3414ce5d5
Uwepo,8dc479b3-a3a3-4a82-a40e-0f950643b3a2
Vaber,cd5b951c-7eb6-4bee-a3a7-797443498b2b
Vangreen Enterprise,eccee29d-18fb-4689-b38d-84d7d4cf10d3
VEINS SAS,473b328c-73e7-4f8f-8864-144714446ed6
Victoria Agribusiness,cb7ceb1e-a530-405a-a234-db318da6f1cb
Victoria Green Farms,a72fcd2a-930d-4880-9861-8e5e8d728214
Vie et Environnement Rwanda (VER),9699f6d1-6fab-4f75-be47-f62ac9039a29
Vijana Shujaa,5280f088-097b-4b36-883a-01aa82a6f98c
Vijana Umoja Pamoja Foundation (VUP Foundation),4a0645f4-4432-4c3b-bb65-c7182094e589
Virunga Wildlife Clubs,698b83df-e40e-4468-acf3-017cf6d465db
Vision des Femmes pour le Développement Endogene (VIFEDE),11f9fe29-7394-4daa-b871-a7990c34f4d5
Vision of Community Development Association (VOCDA),15c08a86-d395-11ed-8014-0682e69bfbec
Vision Plantations,85b8af5b-06a7-400e-9fb6-31b7f50122b1
Visions Endogènes pour le Développement du Terroir (VEDT),ca93d70c-a267-436d-a997-d7be68a832e7
Voanala Nahari,217ddd83-c611-48ea-8165-0b8f865099e3
Vokenel,c38642cd-1a4b-4a87-9246-f4c4c2f3a8be
VolCare Foundation,15c285c7-d395-11ed-8014-0682e69bfbec
Volonté des Citoyens Animés pour l'Entrepreneuriat (VOLCAN),94112878-9a09-4696-8da8-354d7e95adf9
Voluntary Charity Avenue Organization,6a89e34f-7b11-498a-8489-8edb78ebb52f
Waka Waka Organic Moringa Products,bc5f4642-2a98-429d-9c14-250735317abd
Walker Animal Feed,d2c4492c-3a5d-4f8b-8cfe-1271299058f3
Wambugu Apples,030d6b91-1336-4d7a-a241-964132a227db
Warm Heart Of Africa International (WHOA International),0f356aab-cf73-4e03-9092-0789458693bf
Wassa East District Co-Operative Cocoa Farmers and Marketing Union (Wassa Union),9821f9ef-eb7b-4df9-85ff-c6008817f0bf
Wastaili Groupement d'Interet Economique (Wastaili GIE),ce2d8632-9bb5-40e5-aa07-dffa445ef875
Water Force Ventures and Farms,d08a1a68-dd89-4bd4-9ea3-9a197f71a106
Wato Pamoja,e506fe98-69a9-4387-ad54-3fa10c43ec85
Wawei Enterprises,5270443b-6148-4316-948b-7495c836dce9
Weaver Bird Nurseries,5d25825e-c5c5-4ebc-8571-96c16674f458
Webacha Company,02e44da9-7833-420b-b0b5-639e6fd35853
WeForest Zambia,15c1d1c3-d395-11ed-8014-0682e69bfbec
Wells for Zoë,15c21f91-d395-11ed-8014-0682e69bfbec
Welthungerhilfe-Kenya,21d9de2a-5c8d-4439-80c3-fa4159af735e
Wezesha,15c33a41-d395-11ed-8014-0682e69bfbec
Whitepaper Collective,c27e7fd0-f0fc-4b42-9662-edfbfd589a38
WiBO Culture Artcelerator,e417fcc8-5f40-4f2a-8526-96f6cd879bb4
Wildlife Action Group (WAG),15c2f248-d395-11ed-8014-0682e69bfbec
Wildlife Conservation Initiative (WCI),ec6c06d5-a7d4-4e1a-9052-d8ace56287cf
Wildlife Conservation Travel (WCT),3994dc39-4f7c-4125-8f26-6c82c00651c4
Wildwood Horticulture,ac49d52a-3503-4e55-81ab-67f012e74931
Willing Hearts International Society - Canada,42ade1b5-b779-4568-9775-c35183cf4c4c
Wodgra Bamboo and Briquetting Company,05a6c0fa-1182-43ac-afdf-de9e0bec8244
Wollo University,be7774c2-5e23-4901-9ff1-5851fe603f92
Woman Development Initiative (WDI),17fbcb36-8d6d-4cb9-a5f5-7b108c1a29de
Women and Nature Foundation (WAN),8c2d951e-a452-470e-9728-ff5382617c51
Women in Sustainable Entreprises (WISE),66b49aba-b363-474d-a533-9ff159c9352c
Women in Water and Natural Resources Conservation (WWANC),9f3b1c8a-618f-4227-b85a-36f6abffccfd
Women Together,450efb9e-206a-4f4b-96ff-ed6adedde1a5
Women's Integrated Development Organization (WIDO),f3e8a805-9846-453e-a535-b05b775a8103
Wondergarden,4e4dd268-cb6a-4bdd-9acf-b0010271e895
Woni Museo Kisioni Self Help Group,f2a2d775-8a57-4b48-b69c-e137d3fea362
Wonuel Investments,f7f408ac-1bfc-4f4d-95cd-15fb821d3ee8
World Future Active,f86d68f2-c009-4762-a0cb-aeee32d3d67e
World Merit Burundi,45fb1197-cdeb-4842-81c4-8079b811d2bb
World of Bees Uganda,e1aef4fd-9285-45f5-bb6f-321c698b29ab
World Vision International - Ethiopia,15c30cd2-d395-11ed-8014-0682e69bfbec
World Wide Fund for Nature - Kenya (WWF-Kenya),35326d2a-6e2e-4099-a0bf-63e1bd3dbba5
World Wide Joint Discoverers (WWJD),9cb9181c-94d5-4bd2-ad4d-0fd36e257ad2
Xambo Solution,42077b0b-96f1-4fde-beb2-d8b7ae197aa2
Y & M Regeneration,41668883-9e32-4d78-801f-32f67b12d71d
Yatta Beekeepers,ba3c7cb8-e7a5-4468-8b61-a9c20fd48228
Yaw Farms,8036761b-7390-495b-8501-a3edea62a397
Yobra Seedling Industry,543baf70-7503-41bb-a52c-9ada48b1bc9c
Yonutol,08939561-1d35-42b2-93a2-f119f3e5023a
Young and Lonely Foundation (YLF),301035f7-96fe-4d44-9efb-f1446ac9d755
Young Motivation Impact Community (AJPAS Benin),d37a6690-bd07-4b8a-b2b8-7ee3fb657306
Youth Action for Relentless Development Organization Sierra Leone (YARDO-SL),15c30273-d395-11ed-8014-0682e69bfbec
Youth and Women Emancipation (YAWE),a61333ba-fecb-4311-af19-df8fcf019907
Youth and Women for Opportunities Uganda (YWOU),15c0930b-d395-11ed-8014-0682e69bfbec
Youth Development Organization - Cameroon (YODO-Cameroon),15c1d707-d395-11ed-8014-0682e69bfbec
Youth Empowerment Agency Foundation,1e2ac946-6be8-4051-8bd7-45cf8ccf4fb9
Youth Engagement in Agriculture Network (YEAN),c1c9cb2b-67f5-4af4-9eed-aafb2badd90a
Youth Entrepreneurs Corporation (YEC),97fcc1fb-f39a-4406-9ca4-cc41b07a5b47
Youth Environment Service (YES),15c16d92-d395-11ed-8014-0682e69bfbec
Youth for Sustainable Development Makueni Chapter (YSD),2e543664-9a9e-4596-8dfa-8e880e0ee065
Youth for Youth Initiative,ee8ccc5c-ac06-444f-8df0-6572584619a1
Youth Innovative Development,bce58bee-9196-47db-ac9b-d0e963f2cbf3
Youth Led Musical therapy (YLMT),6ce87f8d-b90f-4b27-bb3d-cb88825de3a3
Youth on Duty (YOD),2ca2088b-13ff-4739-8e1d-00ee5873b3ca
Youth Pawa Organization,46a6c77e-6188-4d9d-92bb-7d78989372d2
Youth Program for The Development of Africa,eea5f7f5-40bf-4e40-9930-3494a1b3e1b1
Youth Unity Rwanda Imihigo (YURI),e7aae270-c57d-4772-a33a-56de3bdb1d57
Youths for Green Action Kenya,a5f1604b-8b7a-4450-ad0b-f21cf5311ac2
Zakky Farms,23efbb69-7721-4dc7-b5bc-b3d4763bd099
Zam Zam Assainissement,c1f20284-6060-4e3e-915c-f7246908e64a
Zamtree Agroforestry,45522f32-23a7-42b5-bf5a-69e251bb4d2f
Zamuka Cooperative,b2265ee5-f877-495c-a581-bcfe79c6aa80
Zankhalango Association,983094f7-980c-403d-97c1-73d9dead985f
Zero Two Heroes,ba4bd7ad-200d-4738-ac96-d6cd61f373e3
Zeteo Africa,caf6ec39-f537-4376-a529-6d763f632d96
Zingatia Eden Farm,f1955444-d46c-4791-8513-82657c33b1d1
KOPAKAMA,e19d9cd8-4504-4ed4-87d5-6d13ea50fa10
We Got Your Back,4bb33d9d-0e22-45f4-a5c2-30b5c641d39a
Association pour la Promotion de l'Agriculture de Conservation et de Protection de l'Environnement (PACPE),47398304-fc5c-498b-9a71-5a2118ffcd7b
Hero Investment Company COOPEDUSH,ab91196d-edf2-4b37-8874-ec60d57fb529
Cohesion Foundation Trust,4ef702ed-10eb-4cc1-bb91-204d201eccab
GRAM SUDHAR SAMITI,ea95844a-043e-4c39-be25-f449e0eb49fa
Anubhav Pratishthan Trust,862a765b-fa04-449d-9d62-dfae5a38d871
Applied Environmental Research Foundation ( AERF),9b49fd86-30c0-43c9-9542-969183e68833
Samaj Pragati Sahayog,960f670d-1f57-47b0-9988-32c500ee37a4
Ashoka Trust for Research in Ecology and Environment (Active),dbfaaad4-f3d0-48ed-9bdc-5d147a53ee6b
Manav Jeevan Vikas Samiti,bcff60b7-d734-4719-9679-c06f9703bba0
Institute of Livelihood Research and Training,b0116040-8ee5-4da9-9758-4aa25110f826
The Corbett Foundation,45dbc810-1bbf-41a4-81d6-5e9a7b7514e2
Chaitanya,d72ce6d8-4bba-4c45-91ba-b204b4723302
Indian Grameen Services,73d07bb5-3884-4e14-a26f-2dd278d0f0a1
Samarth in Participatory Action Society,37f9ee2f-59e6-4ddf-87e0-8259f0bc0075
HARITIKA,f85300b0-6002-4e60-aa34-f41bd6898806
PROFESSIONAL ASSISTANCE FOR DEVELOPMENT ACTION,31ffbc9e-2cc6-435a-a4e5-f0519af35195
Global Forest Generation,15c08ec8-d395-11ed-8014-0682e69bfbec
IUCN - Asia,22fcb281-571e-4177-a943-87c9433fb468
Rugofarm,3b0f42a1-c120-4ab3-bd16-c83392b0e388
Jeunesse Providence,bc1564e6-b00c-45d3-a353-8b2d0ee255cf
Youth in Agroecology and Business Learning Track Africa (YALTA),1b43ec41-fe4a-4969-9b27-32c92ff550bb
Centre intervention et d’Action Communautaire (CIAC),0c9a3575-3585-4cdb-ad09-9e598b7e0ff1
Interchris Foundation,06b52970-61cf-4471-ad7d-9d3fb968da9d
